code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clics,nota_media_evaluaciones
1,3,656386,1,3,2,1,0,0,60,0,1,2513.0,69.6
1,3,656455,0,2,2,4,0,0,60,0,0,3.0,0.0
1,3,656475,0,2,3,8,1,0,60,0,0,212.0,28.4
1,3,656481,1,2,2,4,1,0,60,0,1,1342.0,77.4
1,3,656494,1,2,2,0,0,0,60,0,1,289.0,60.8
1,3,656522,1,7,2,1,0,0,60,0,1,61.0,81.2
1,3,656540,0,11,2,1,0,0,60,0,1,1133.0,62.6
1,3,656557,1,7,1,6,1,0,60,0,1,1562.0,84.0
1,3,656566,1,3,2,1,0,0,180,0,0,845.0,68.2
1,3,656681,1,10,2,2,0,0,60,0,1,1284.0,70.2
1,3,656698,1,2,1,0,1,0,60,0,0,938.0,58.8
1,3,656711,1,2,1,6,1,0,60,0,1,348.0,55.4
1,3,656755,1,3,2,1,0,0,60,0,0,9.0,40.0
1,3,656784,1,6,3,2,0,0,60,0,0,820.0,78.75
1,3,656873,1,0,2,9,0,0,120,0,1,1742.0,43.2
1,3,656915,1,6,3,6,0,0,60,0,1,1977.0,75.0
1,3,656990,0,3,1,7,1,0,60,0,1,4956.0,79.0
1,3,657032,1,8,1,5,1,0,60,0,1,1399.0,58.8
1,3,657099,1,8,2,3,0,0,120,1,0,112.0,35.0
1,3,657290,1,12,1,2,0,0,60,0,1,1608.0,59.6
1,3,657293,1,12,2,3,0,0,60,0,1,781.0,90.0
1,3,674214,1,8,3,4,1,0,60,0,1,692.0,82.4
1,3,674276,1,6,3,3,1,0,60,0,1,1573.0,75.0
1,3,674290,1,4,2,8,0,0,60,0,1,1877.0,70.2
1,3,674322,0,6,3,4,0,0,60,0,1,282.0,51.6
1,3,674349,1,8,2,3,0,0,60,0,1,1658.0,79.2
1,3,674495,1,6,2,1,0,0,60,0,1,954.0,77.6
1,3,674576,1,5,2,6,1,0,60,0,1,2077.0,85.6
1,3,674605,1,10,1,9,1,0,60,0,1,1312.0,70.8
1,3,674616,1,12,2,7,0,0,60,0,0,37.0,48.25
1,3,674777,1,6,1,1,0,0,60,0,1,0.0,76.2
1,3,674784,1,9,3,4,0,0,120,0,1,551.0,76.8
1,3,674922,1,4,1,3,1,0,60,0,1,526.0,52.8
1,3,674960,1,9,2,5,1,0,60,0,1,198.0,43.6
1,3,675042,1,12,0,0,0,0,60,0,1,881.0,77.4
1,3,675059,1,3,1,0,0,0,60,0,0,53.0,0.0
1,3,675085,1,6,1,0,0,0,60,1,1,2143.0,58.8
1,3,675159,1,6,1,2,1,0,60,0,1,3387.0,81.6
1,3,675223,1,6,1,0,0,0,60,0,1,832.0,54.4
1,3,675231,1,6,2,9,0,0,60,0,1,826.0,82.2
1,3,675526,1,6,1,0,1,0,120,0,1,1526.0,66.0
1,3,675576,1,7,1,2,1,0,60,0,1,817.0,49.6
1,3,675728,1,1,1,4,0,0,60,0,0,126.0,42.8
1,3,675807,1,6,3,2,1,0,60,0,1,742.0,87.4
1,3,675929,1,11,1,0,0,0,60,0,0,19.0,34.0
1,3,676011,1,9,2,7,0,0,120,0,0,43.0,0.0
1,3,676151,1,5,1,0,0,0,60,0,1,4929.0,54.4
1,3,676169,1,5,2,1,0,0,60,0,1,47.0,65.0
1,3,676176,1,0,2,7,0,0,120,0,1,985.0,80.2
1,3,676322,1,6,1,6,0,0,120,0,1,644.0,84.2
1,3,676350,1,3,1,4,0,0,60,0,0,0.0,0.0
1,3,676401,1,7,3,4,1,0,120,0,1,1682.0,78.8
1,3,676428,1,7,1,9,1,0,60,0,1,1106.0,83.4
1,3,676604,1,11,1,5,0,0,90,0,0,661.0,56.66666666666666
1,3,676633,1,11,1,1,0,0,120,0,1,2420.0,49.0
1,3,676705,1,8,2,4,0,0,60,0,1,1015.0,68.8
1,3,676750,1,7,1,6,1,0,60,0,1,554.0,81.8
1,3,676898,1,9,2,7,0,0,120,0,1,763.0,77.6
1,3,676948,1,10,1,0,1,0,60,0,1,385.0,65.4
1,3,676962,0,10,1,5,0,0,60,0,1,213.0,68.8
1,3,676969,1,6,1,0,0,0,60,0,0,0.0,0.0
1,3,677004,1,3,1,0,1,0,60,0,0,869.0,44.0
1,3,677154,1,3,1,1,0,0,60,0,0,246.0,72.75
1,3,677201,1,6,1,3,0,0,120,0,0,605.0,59.0
1,3,677203,0,11,2,9,1,0,120,0,1,1061.0,72.8
1,3,677462,1,6,2,0,1,0,120,0,1,527.0,71.4
1,3,677498,1,10,2,5,0,0,120,0,0,942.0,71.75
1,3,677630,1,6,1,6,0,0,60,0,0,133.0,80.0
1,3,677846,1,3,2,2,0,0,120,0,1,1018.0,46.6
1,3,677879,1,0,2,4,0,0,60,1,0,215.0,33.2
1,3,677892,1,6,2,1,0,0,60,0,1,1157.0,60.0
1,3,677922,1,3,2,3,0,0,60,1,1,542.0,67.4
1,3,677997,1,1,1,0,0,0,60,0,0,279.0,100.0
1,3,678025,1,7,1,5,0,0,60,0,1,2272.0,77.6
1,3,678038,1,0,2,8,0,0,60,0,1,279.0,61.6
1,3,678080,1,10,2,2,0,0,120,0,0,176.0,1.0
1,3,678085,1,1,1,0,0,0,120,0,0,285.0,81.5
1,3,678105,1,11,2,1,0,0,60,0,1,1196.0,72.4
1,3,678110,1,0,2,6,0,0,60,0,1,388.0,56.2
1,3,678144,1,3,1,1,1,0,60,1,0,132.0,40.5
1,3,678244,1,3,2,5,0,0,60,1,1,1788.0,73.8
1,3,678246,1,6,3,2,1,0,180,0,1,1002.0,74.4
1,3,678283,1,10,1,5,0,0,120,0,0,100.0,40.5
1,3,678314,1,12,2,3,0,0,120,0,0,1088.0,78.4
1,3,678335,1,0,1,3,0,0,60,0,0,276.0,32.5
1,3,678373,1,1,3,3,0,0,60,0,1,1223.0,67.2
1,3,678444,1,2,1,4,1,0,60,0,0,73.0,73.33333333333333
1,3,678623,1,10,1,0,1,0,90,1,0,587.0,77.0
1,3,678661,1,8,1,4,0,0,60,0,1,578.0,79.8
1,3,678680,1,8,2,9,1,0,60,0,1,1080.0,43.8
1,3,678688,1,6,2,4,0,0,120,0,1,1326.0,59.2
1,3,678770,1,10,1,5,0,0,60,0,0,8.0,100.0
1,3,678815,1,5,2,7,0,0,60,0,1,1451.0,55.2
1,3,678906,1,8,1,5,0,0,60,0,1,1136.0,65.6
1,3,678955,0,0,2,4,0,0,60,0,0,911.0,56.6
1,3,678995,1,12,2,3,1,0,60,0,1,3192.0,78.6
1,3,679059,1,9,2,6,1,0,60,0,1,1998.0,59.8
1,3,679174,0,9,2,6,0,0,60,0,1,1361.0,85.8
1,3,679218,0,7,1,8,0,0,60,0,1,286.0,41.8
1,3,679232,1,4,1,1,0,0,60,0,1,1428.0,45.0
1,3,679439,1,7,1,1,0,0,60,0,0,381.0,87.5
1,3,679457,1,2,1,8,1,0,60,0,0,305.0,65.0
1,3,679559,1,0,2,2,0,0,60,0,1,500.0,61.4
1,3,679716,1,5,1,0,0,0,60,0,1,479.0,63.2
1,3,679798,0,3,1,1,1,0,120,0,1,1168.0,41.2
1,3,679828,1,10,2,0,1,0,120,0,1,426.0,88.0
1,3,679918,1,9,1,3,1,0,60,0,1,508.0,40.6
1,3,679967,1,2,2,9,0,0,60,0,1,1294.0,75.2
1,3,679971,1,5,1,0,0,0,60,0,0,186.0,49.8
1,3,680009,1,12,1,2,0,0,60,0,1,854.0,47.0
1,3,680146,1,10,2,5,0,0,60,0,1,1916.0,56.2
1,3,680162,1,8,2,8,0,0,60,0,1,886.0,64.8
1,3,680174,1,0,2,3,0,0,60,0,0,1046.0,60.8
1,3,680219,1,12,2,8,0,0,60,0,1,1353.0,78.0
1,3,680290,0,10,3,6,1,0,60,0,1,1503.0,43.2
1,3,680453,1,9,1,5,0,0,60,1,1,245.0,46.4
1,3,680471,1,6,3,5,0,0,120,1,0,778.0,74.4
1,3,680530,1,10,1,6,0,0,120,0,1,221.0,65.0
1,3,680541,1,8,2,9,1,0,60,0,1,435.0,90.0
1,3,680545,1,11,1,1,1,0,60,0,1,2536.0,40.6
1,3,680559,1,5,3,1,0,0,60,0,0,587.0,78.8
1,3,680723,1,1,2,0,0,0,60,0,1,2239.0,69.4
1,3,680787,1,4,2,5,0,0,60,0,1,1503.0,52.0
1,3,680798,1,0,2,8,1,0,60,0,1,2153.0,71.0
1,3,680862,1,11,1,1,0,0,60,1,1,64.0,68.2
1,3,680918,0,11,2,6,0,0,60,0,1,1230.0,48.6
1,3,680926,1,0,2,6,0,0,60,0,1,1267.0,82.6
1,3,680970,1,7,3,8,1,0,120,0,1,1060.0,87.4
1,3,681150,1,9,1,7,0,0,60,0,1,2750.0,76.4
1,3,681222,1,7,3,4,1,0,60,0,1,1430.0,89.2
1,3,681289,1,0,2,1,0,0,60,0,0,1340.0,71.2
1,3,681384,1,9,3,2,1,0,120,0,0,30.0,0.0
1,3,681566,1,3,1,1,0,0,60,0,1,1158.0,75.4
1,3,681581,1,6,1,9,1,0,60,0,1,1753.0,61.2
1,3,681710,1,3,3,2,0,0,120,1,0,77.0,100.0
1,3,681716,1,6,1,6,1,0,60,0,1,2043.0,75.6
1,3,681752,1,6,3,5,1,0,120,0,0,97.0,100.0
1,3,681798,1,6,1,2,1,0,60,0,1,1009.0,65.8
1,3,681984,0,10,2,5,0,0,60,0,1,82.0,43.6
1,3,682051,1,12,1,7,0,0,60,0,1,515.0,80.2
1,3,682056,1,6,1,2,0,0,60,0,0,335.0,76.5
1,3,682058,1,12,2,3,0,0,60,0,1,418.0,82.2
1,3,682107,1,0,2,3,0,0,60,0,1,1188.0,47.6
1,3,682223,1,6,3,5,0,0,60,0,1,512.0,86.4
1,3,682316,0,9,1,5,1,0,60,0,1,908.0,76.6
1,3,682343,1,6,2,7,1,0,60,0,1,3365.0,61.6
1,3,682409,1,3,2,2,0,0,120,0,1,1252.0,76.4
1,3,682480,1,7,1,8,0,0,60,0,1,75.0,59.0
1,3,682483,1,1,1,3,0,0,60,0,1,634.0,59.4
1,3,682627,1,10,3,3,0,0,60,0,1,1544.0,58.8
1,3,682887,1,1,2,7,0,0,60,0,0,638.0,62.2
1,3,683002,1,12,3,7,1,0,60,0,1,2668.0,86.0
1,3,683120,1,10,3,6,0,0,60,0,1,2163.0,89.2
1,3,683140,0,5,1,0,1,0,60,1,1,5645.0,71.0
1,3,683145,1,3,1,7,1,0,120,0,1,972.0,67.4
1,3,683164,1,8,2,3,0,0,60,0,1,243.0,60.6
1,3,683202,1,6,3,5,1,0,60,0,1,807.0,59.4
1,3,683275,1,8,2,7,0,0,120,0,1,170.0,53.0
1,3,683420,1,10,1,4,0,0,60,0,1,956.0,72.6
1,3,683548,1,12,2,4,0,0,60,0,0,590.0,86.5
1,3,683592,1,8,2,8,0,0,60,0,1,960.0,46.4
1,3,683618,1,6,3,5,1,0,60,0,1,644.0,76.2
1,3,683630,1,8,1,7,1,0,60,0,1,1751.0,62.2
1,3,683664,1,6,1,3,0,0,60,0,1,1246.0,78.6
1,3,683705,1,6,3,5,1,0,60,0,1,861.0,72.0
1,3,683742,1,0,1,0,0,0,60,0,1,1819.0,46.6
1,3,683779,1,10,1,2,0,0,60,0,1,1617.0,79.4
1,3,683783,1,11,3,4,0,0,60,0,1,2337.0,75.0
1,3,683817,1,5,3,2,0,0,120,0,1,637.0,86.8
1,3,683838,1,5,1,5,0,0,60,0,0,1044.0,56.4
1,3,683935,1,6,2,5,0,0,60,0,1,1250.0,77.4
1,3,683987,1,0,2,7,1,0,60,1,1,2212.0,65.0
1,3,684055,1,7,1,2,0,0,60,0,1,1588.0,76.0
1,3,684072,1,12,2,1,1,0,60,0,1,2286.0,81.8
1,3,684098,1,9,1,6,0,0,60,0,0,208.0,30.5
1,3,684184,1,6,2,5,0,0,60,0,1,1209.0,92.8
1,3,684250,0,10,3,8,0,0,60,0,1,183.0,56.4
1,3,684273,1,5,1,0,0,0,60,0,1,1279.0,77.2
1,3,684319,0,6,4,2,1,0,60,0,1,1397.0,72.4
1,3,684329,1,12,2,7,1,0,60,0,1,2536.0,57.6
1,3,684375,0,11,2,0,0,0,60,1,1,458.0,73.6
1,3,684420,1,12,2,4,0,0,60,0,0,14.0,56.2
1,3,684467,1,9,1,3,0,0,60,0,0,0.0,0.0
1,3,684615,1,1,2,5,0,0,120,0,1,1163.0,88.2
1,3,684681,1,10,1,3,0,0,60,0,0,213.0,31.5
1,3,684687,1,7,1,3,1,0,60,1,1,2085.0,45.6
1,3,684704,1,6,1,0,0,0,60,1,1,555.0,60.6
1,3,684833,1,3,3,3,0,0,120,0,1,1505.0,91.4
1,3,684931,1,7,1,6,0,0,60,1,1,1239.0,60.6
1,3,684971,1,3,1,1,1,0,60,0,0,592.0,31.8
1,3,685009,1,8,1,6,1,0,60,0,1,1143.0,62.8
1,3,685052,0,1,1,1,0,0,120,0,0,292.0,79.0
1,3,685079,1,5,2,3,0,0,60,0,0,1567.0,61.25
1,3,685201,1,6,2,0,1,0,60,0,1,1556.0,64.0
1,3,685228,1,2,1,1,0,0,90,0,1,670.0,36.4
1,3,685257,1,2,1,1,0,0,60,0,0,115.0,73.33333333333333
1,3,685267,1,1,2,3,0,0,60,0,1,785.0,52.6
1,3,685318,1,9,2,1,1,0,60,0,1,864.0,74.2
1,3,685391,1,0,2,2,0,0,60,0,1,1386.0,55.6
1,3,685453,1,2,2,6,0,0,60,0,0,408.0,69.5
1,3,685592,1,8,1,9,1,0,60,0,1,1342.0,66.8
1,3,685653,1,1,0,2,0,0,60,0,0,173.0,32.666666666666664
1,3,685776,1,10,1,3,0,0,60,0,0,156.0,100.0
1,3,685779,1,10,3,3,0,0,60,0,1,532.0,55.0
1,3,685812,1,8,2,9,1,0,60,0,1,2213.0,90.2
1,3,685829,0,0,2,0,1,0,60,0,1,423.0,72.2
1,3,685830,1,0,3,8,0,0,60,0,1,1233.0,65.0
1,3,685841,1,0,1,6,0,0,60,0,0,1.0,0.0
1,3,685842,1,0,2,3,1,0,120,0,1,3314.0,59.2
1,3,685900,0,6,1,7,0,0,60,0,0,374.0,100.0
1,3,686074,1,6,1,6,0,0,120,0,1,1401.0,57.8
1,3,686128,1,1,2,9,0,0,60,0,1,974.0,76.8
1,3,686182,1,12,1,0,0,0,60,0,1,873.0,78.4
1,3,686200,1,12,2,6,1,0,60,0,1,1502.0,82.6
1,3,686286,1,0,2,9,0,0,60,0,0,105.0,100.0
1,3,686378,0,3,1,4,0,0,60,0,0,836.0,47.2
1,3,686402,1,1,2,7,1,0,120,0,0,553.0,76.8
1,3,686596,1,9,1,2,0,0,60,0,0,434.0,56.25
1,3,686667,1,6,1,3,0,0,60,0,1,3161.0,94.4
1,3,686670,1,7,1,3,0,0,60,0,1,1129.0,45.0
1,3,686725,1,10,2,5,0,0,120,0,1,1040.0,75.8
1,3,686762,1,11,1,0,1,0,60,0,1,838.0,43.8
1,3,686791,0,0,2,6,0,0,60,0,1,1409.0,67.8
1,3,686822,1,0,2,7,0,0,60,1,1,1018.0,76.2
1,3,686837,1,5,3,0,0,0,120,0,1,879.0,76.2
1,3,686938,1,6,1,4,1,0,60,0,1,607.0,77.2
1,3,686940,1,6,3,6,1,0,60,0,1,1917.0,63.2
1,3,686953,1,6,1,4,0,0,120,0,0,750.0,63.333333333333336
1,3,686987,1,1,1,5,0,0,60,0,1,2555.0,93.2
1,3,687004,1,11,1,0,0,0,60,0,0,6.0,1.0
1,3,687037,1,6,2,3,0,0,60,0,1,1939.0,77.2
1,3,687060,1,10,1,7,0,0,60,1,0,915.0,44.2
1,3,687122,1,8,2,8,0,0,60,0,1,1895.0,44.2
1,3,687157,1,6,2,4,0,0,60,0,1,1101.0,45.2
1,3,687173,1,5,1,1,0,0,60,0,1,2546.0,78.8
1,3,687185,1,6,2,2,1,0,60,0,1,440.0,72.8
1,3,687301,1,10,1,1,0,0,60,0,1,231.0,45.2
1,3,687326,1,3,3,4,0,0,120,0,0,293.0,59.4
1,3,687378,1,1,2,3,1,0,60,0,1,5233.0,53.6
1,3,687379,1,1,2,5,1,0,60,0,1,2161.0,72.2
1,3,687402,1,10,2,3,1,0,60,0,1,735.0,77.4
1,3,687404,1,10,3,9,0,0,60,0,0,8.0,1.0
1,3,687406,1,10,3,5,1,0,60,0,1,1351.0,67.4
1,3,687421,1,1,1,0,1,0,60,0,1,3147.0,67.4
1,3,687533,1,10,2,3,0,0,60,0,1,1647.0,70.0
1,3,687566,0,9,3,3,1,0,120,0,1,1273.0,81.6
1,3,687575,1,9,1,3,1,0,120,0,1,1464.0,86.8
1,3,687683,1,8,3,5,0,0,120,0,1,1165.0,83.6
1,3,687688,1,6,1,1,0,0,120,0,1,1431.0,73.8
1,3,687769,1,6,3,3,0,0,120,0,1,797.0,50.8
1,3,688011,1,7,2,6,0,0,60,0,1,429.0,83.8
1,3,688130,1,6,1,0,0,0,60,1,1,64.0,45.4
1,3,688135,1,5,2,2,0,0,60,0,1,859.0,77.0
1,3,688167,1,11,2,8,0,0,150,0,1,704.0,71.25
1,3,688263,1,0,1,3,1,0,60,0,0,63.0,100.0
1,3,688301,1,10,1,4,1,0,60,0,0,87.0,100.0
1,3,688376,1,6,2,0,1,0,60,0,1,857.0,62.6
1,3,688398,1,12,1,0,0,0,60,0,0,187.0,100.0
1,3,688513,1,5,2,4,0,0,60,0,1,1389.0,64.2
1,3,688519,0,0,1,6,1,0,60,0,1,2202.0,81.0
1,3,688599,1,5,1,0,0,0,60,0,0,183.0,44.0
1,3,688638,1,9,1,7,0,0,60,0,1,1043.0,67.6
1,3,688954,0,8,1,5,1,0,60,0,1,979.0,46.6
1,3,689069,1,0,2,2,0,0,60,1,0,315.0,31.0
1,3,689089,1,2,1,1,0,0,60,0,0,70.0,49.8
1,3,689094,1,2,2,1,0,0,60,0,1,669.0,76.2
1,3,689095,1,2,1,2,1,0,60,0,1,1327.0,63.4
1,3,689097,1,2,2,5,1,0,60,0,1,2124.0,60.4
1,3,689107,1,2,1,4,1,0,60,0,0,1.0,100.0
1,3,689113,1,2,1,5,1,0,60,0,1,103.0,70.4
1,3,689124,1,2,1,3,1,0,60,0,1,648.0,80.0
1,3,689129,1,2,2,3,0,0,60,0,1,330.0,80.75
1,3,689131,1,6,2,9,0,0,60,1,1,914.0,73.8
1,3,689132,1,2,1,7,1,0,60,0,1,783.0,63.6
1,3,689139,1,2,1,5,1,0,60,0,1,509.0,81.0
1,3,689141,0,2,2,3,0,0,60,0,1,423.0,57.2
1,3,689147,1,2,2,3,0,0,60,0,1,290.0,66.0
1,3,689148,1,2,2,6,0,0,60,0,1,1223.0,83.4
1,3,689157,1,2,2,1,0,0,60,0,1,674.0,69.6
1,3,689178,1,2,1,9,0,0,60,0,0,328.0,81.0
1,3,689185,1,2,2,4,1,0,60,0,0,489.0,76.25
1,3,689187,1,1,1,5,1,0,60,0,1,1189.0,63.6
1,3,689228,1,2,1,8,1,0,60,0,0,373.0,73.33333333333333
1,3,689230,1,2,2,4,1,0,120,0,1,831.0,81.6
1,3,689265,1,2,1,0,0,0,60,0,1,396.0,76.8
1,3,689267,1,2,1,6,1,0,60,0,1,209.0,67.2
1,3,689274,1,2,1,7,1,0,60,0,1,4568.0,71.0
1,3,689287,1,11,2,2,0,0,60,0,1,1169.0,64.0
1,3,689298,0,5,1,3,0,0,120,1,0,19.0,0.0
1,3,689329,1,3,1,3,0,0,60,1,0,389.0,55.0
1,3,689333,1,11,2,2,0,0,150,0,1,592.0,55.25
1,3,689397,1,2,2,9,0,0,60,0,0,199.0,57.8
1,3,689406,0,5,1,3,1,0,60,0,1,729.0,51.0
1,3,689487,1,0,1,8,0,0,60,0,0,314.0,91.0
1,3,689563,1,11,1,6,0,0,120,0,1,1045.0,76.4
1,3,689662,1,9,1,7,1,0,60,0,1,1559.0,65.8
1,3,689665,1,9,1,2,0,0,60,0,1,2152.0,89.8
1,3,689727,1,9,2,5,0,0,60,1,1,597.0,69.2
1,3,689768,1,3,2,3,0,0,60,0,1,188.0,71.2
1,3,689775,1,3,1,1,0,0,60,0,0,5.0,81.0
1,3,689828,0,8,2,9,0,0,60,0,1,111.0,60.0
1,3,689936,1,1,2,3,0,0,60,0,1,466.0,63.2
1,3,689975,1,2,1,5,0,0,60,0,1,755.0,68.0
1,3,690003,0,2,1,6,0,0,60,0,1,652.0,70.4
1,3,690089,1,2,1,1,1,0,60,0,1,1643.0,77.4
1,3,690116,1,2,2,4,1,0,60,0,1,2386.0,64.6
1,3,690211,1,8,2,8,0,0,120,0,1,665.0,58.0
1,3,690318,0,10,1,6,1,0,60,0,1,868.0,73.4
1,3,690319,1,10,3,9,1,0,60,0,1,958.0,68.6
1,3,690359,1,3,4,2,1,0,120,0,1,462.0,68.6
1,3,690384,1,11,1,5,0,0,120,0,1,1045.0,56.4
1,3,690469,1,6,2,4,0,0,60,0,1,3774.0,53.0
1,3,690548,1,12,2,2,0,0,60,0,0,61.0,100.0
1,3,690766,1,7,3,8,0,0,120,0,1,1305.0,66.6
1,3,690767,1,11,2,4,0,0,60,0,0,474.0,66.25
1,3,690902,1,5,1,2,1,0,180,1,1,3264.0,81.2
1,3,690967,1,1,1,2,0,0,60,1,1,830.0,72.0
1,3,691006,1,6,1,6,1,0,60,0,0,298.0,75.0
1,3,691026,1,0,2,8,0,0,60,0,1,2203.0,53.6
1,3,691094,1,11,1,0,0,0,120,0,1,530.0,74.8
1,3,691106,1,10,2,7,0,0,60,0,1,65.0,55.4
1,3,691122,0,0,2,6,0,0,60,0,1,689.0,75.0
1,3,691312,1,2,2,7,0,0,60,0,1,670.0,69.0
1,3,691413,1,10,3,6,0,0,60,0,1,2270.0,65.8
1,3,691514,1,10,1,2,0,0,60,0,1,40.0,71.2
1,3,691683,1,1,1,1,1,0,60,0,1,1514.0,70.4
1,3,691717,1,0,2,5,0,0,60,0,1,874.0,79.0
1,3,691835,0,5,3,8,0,0,120,0,1,659.0,61.8
1,3,691851,0,11,2,2,0,0,60,0,1,694.0,84.2
1,3,691856,1,11,2,7,0,0,60,0,1,262.0,68.6
1,3,691869,1,4,1,1,0,0,60,0,1,205.0,72.6
1,3,691907,1,2,3,5,0,0,60,0,1,1195.0,80.2
1,3,691997,1,3,2,0,0,0,60,0,0,105.0,63.6
1,3,692164,1,6,1,0,0,0,60,1,1,1718.0,55.2
1,3,692175,1,6,1,6,0,0,60,0,0,1262.0,52.4
1,3,692181,1,10,3,3,0,0,120,0,1,802.0,56.2
1,3,692196,1,10,3,4,0,0,120,0,1,2470.0,59.4
1,3,692207,1,2,1,5,0,0,60,0,1,155.0,55.2
1,3,692215,1,11,3,1,0,0,120,0,1,1973.0,87.6
1,3,692355,1,6,2,6,0,0,120,0,1,1720.0,88.6
1,3,692473,1,10,1,5,0,0,60,0,1,226.0,60.4
1,3,692474,1,10,1,4,0,0,60,0,0,269.0,67.66666666666667
1,3,692482,0,10,1,5,0,0,60,0,0,26.0,0.0
1,3,692484,1,10,3,2,1,0,60,0,1,942.0,61.8
1,3,692496,1,10,1,2,0,0,60,0,0,85.0,84.5
1,3,692502,1,5,3,0,0,0,60,0,1,3325.0,75.8
1,3,692515,1,10,1,0,0,0,60,0,0,0.0,0.0
1,3,692518,1,10,2,0,1,0,60,0,1,2019.0,62.6
1,3,692521,1,10,2,5,0,0,60,0,0,21.0,37.0
1,3,692522,1,10,2,2,0,0,60,0,1,219.0,70.0
1,3,692525,0,10,2,7,0,0,60,0,0,227.0,63.6
1,3,692544,1,10,1,1,1,0,60,0,1,414.0,38.2
1,3,692547,1,10,1,0,1,0,60,0,0,15.0,0.0
1,3,692553,1,10,1,2,0,0,60,1,0,518.0,87.66666666666667
1,3,692572,1,12,1,7,0,0,60,0,1,2392.0,68.6
1,3,692609,1,8,2,8,1,0,60,1,1,3807.0,88.2
1,3,692805,1,6,1,1,1,0,60,0,1,1927.0,68.2
1,3,692826,1,11,1,1,1,0,60,0,0,81.0,1.0
1,3,692827,1,7,3,8,1,0,60,0,1,1315.0,62.6
1,3,692907,1,11,3,4,0,0,60,0,1,371.0,49.4
1,3,692908,1,0,2,1,1,0,120,0,1,1288.0,58.2
1,3,692920,1,7,2,9,0,0,60,0,1,445.0,54.2
1,3,692936,1,10,1,2,0,0,60,0,0,92.0,66.0
1,3,692943,1,10,1,5,0,0,60,0,1,2053.0,51.2
1,3,693091,1,10,2,8,1,0,120,0,1,1435.0,76.6
1,3,693098,0,7,2,9,0,0,60,0,1,463.0,73.6
1,3,693213,1,6,3,9,1,0,60,0,1,456.0,87.0
1,3,693230,1,2,1,6,0,0,60,0,1,282.0,54.8
1,3,693297,1,3,1,0,1,0,120,0,0,570.0,76.0
1,3,693380,0,11,3,1,0,0,60,0,1,190.0,97.4
1,3,693514,1,9,1,7,0,0,120,0,1,608.0,65.8
1,3,693635,0,8,2,8,0,0,60,0,0,156.0,54.4
1,3,693682,1,0,1,4,0,0,60,0,1,1146.0,59.6
1,3,693692,1,4,2,0,0,0,60,0,0,53.0,29.5
1,3,693752,1,2,1,6,0,0,60,0,1,254.0,60.6
1,3,693793,1,0,1,6,0,0,60,0,1,231.0,50.4
1,3,693871,1,6,1,7,0,0,120,0,0,232.0,56.0
1,3,693899,1,5,1,5,1,0,60,0,0,101.0,36.333333333333336
1,3,694078,1,0,1,7,0,0,90,0,1,2275.0,75.4
1,3,694155,1,10,2,8,0,0,120,0,0,1410.0,66.6
1,3,694190,0,10,2,2,0,0,60,1,1,73.0,76.6
1,3,694338,1,8,3,9,1,0,60,0,1,1023.0,57.2
1,3,694341,1,2,1,6,1,0,60,0,1,1290.0,48.4
1,3,694342,1,8,3,6,1,0,60,0,1,1102.0,58.2
1,3,694349,1,6,2,2,0,0,60,0,1,256.0,61.4
1,3,694404,1,0,1,9,0,0,60,0,0,256.0,100.0
1,3,694473,1,2,1,8,1,0,60,0,1,786.0,58.8
1,3,694490,1,2,2,5,1,0,60,0,1,1072.0,70.0
1,3,694526,1,2,1,8,0,0,60,0,1,503.0,59.6
1,3,694561,1,1,2,6,0,0,60,0,1,1557.0,65.0
1,3,694576,1,0,2,7,1,0,60,0,0,1023.0,61.2
1,3,694706,1,4,2,8,0,0,60,0,1,306.0,81.0
1,3,694792,1,0,1,2,0,0,120,0,1,918.0,81.0
1,3,694823,0,6,3,9,0,0,60,0,1,1023.0,50.2
1,3,694857,1,8,1,5,0,0,60,0,0,117.0,29.5
1,3,694981,0,2,2,3,0,0,60,0,1,246.0,66.2
1,3,694983,1,11,1,9,1,0,60,0,1,2834.0,51.6
1,3,695001,0,2,1,4,0,0,60,0,1,917.0,67.4
1,3,695014,1,2,1,2,0,0,60,0,1,956.0,69.6
1,3,695015,1,2,2,0,0,0,60,0,0,0.0,0.0
1,3,695021,1,2,2,7,0,0,60,0,1,243.0,76.0
1,3,695027,1,2,2,3,1,0,60,0,1,631.0,74.2
1,3,695031,1,2,3,0,0,0,60,0,1,362.0,76.6
1,3,695044,1,2,2,1,0,0,60,0,1,1409.0,63.8
1,3,695047,1,2,1,4,1,0,60,0,1,567.0,83.8
1,3,695049,0,2,1,0,0,0,60,1,1,9.0,70.2
1,3,695054,1,2,2,1,0,0,60,0,1,1198.0,75.6
1,3,695070,1,2,1,7,0,0,60,0,1,620.0,67.0
1,3,695075,1,2,2,3,0,0,60,0,1,985.0,78.8
1,3,695084,1,2,2,2,0,0,60,0,1,730.0,76.0
1,3,695144,1,2,2,3,0,0,60,0,1,173.0,60.2
1,3,695148,1,2,1,7,0,0,60,0,1,726.0,57.0
1,3,695186,1,10,2,6,0,0,60,0,0,7.0,1.0
1,3,695205,0,2,2,3,0,0,60,0,1,2219.0,76.6
1,3,695235,1,2,1,2,0,0,60,0,1,919.0,74.0
